city_id,zone_id,date,pm25,pm10,no2,pollution_trend_3days,humidity,wind_speed,rainfall_last_3_days,water_quality_index,reservoir_level,violations_last_7_days,avg_violation_severity,repeat_offender_rate,population_density,industrial_density,green_cover_percentage,drainage_quality_index,social_vulnerability_index,risk_score,pm25_lag1,pm25_lag2,pm25_lag3,risk_score_lag1,risk_score_lag2,risk_score_lag3,violations_last_7_days_lag1,violations_last_7_days_lag2,violations_last_7_days_lag3,pm25_7day_avg,pm25_t1,risk_t1,pm25_t3,risk_t3,pm25_t7,risk_t7,high_risk_zone
Delhi,South_West_Delhi,2025-07-28,164,165,64,0,45,1,14,55,39,8,2.06,0.6,10201,0.52,15,0.43,0.78,22.42,100.0,149.0,121.0,17.7,21.2,21.86,0.0,10.0,7.0,147.71428571428572,189.0,22.62,171.0,24.62,160.0,21.52,0
Delhi,South_West_Delhi,2025-07-29,189,227,38,0,55,2,6,66,72,10,4.08,0.6,15537,0.9,16,0.68,0.4,22.62,164.0,100.0,149.0,22.42,17.7,21.2,8.0,0.0,10.0,161.42857142857142,146.0,18.4,165.0,21.7,120.0,16.82,0
Delhi,South_West_Delhi,2025-07-30,146,238,40,0,69,4,15,71,42,1,2.05,0.36,15496,0.83,19,0.37,0.56,18.4,189.0,164.0,100.0,22.62,22.42,17.7,10.0,8.0,0.0,154.85714285714286,171.0,24.62,132.0,21.08,113.0,14.7,0
Delhi,South_West_Delhi,2025-07-31,171,281,63,1,42,3,0,62,64,9,2.96,0.65,15969,0.7,6,0.75,0.59,24.62,146.0,189.0,164.0,18.4,22.62,22.42,1.0,10.0,8.0,148.57142857142858,165.0,21.7,123.0,17.84,217.0,19.44,0
Delhi,South_West_Delhi,2025-08-01,165,178,36,-1,70,6,12,48,73,8,3.7,0.64,15279,0.47,28,0.71,0.79,21.7,171.0,146.0,189.0,24.62,18.4,22.62,9.0,1.0,10.0,154.85714285714286,132.0,21.08,160.0,21.52,138.0,21.18,0
Delhi,South_West_Delhi,2025-08-02,132,218,58,1,81,3,1,63,51,6,4.91,0.17,12404,0.32,17,0.72,0.76,21.08,165.0,171.0,146.0,21.7,24.62,18.4,8.0,9.0,1.0,152.42857142857142,123.0,17.84,120.0,16.82,100.0,17.98,0
Delhi,South_West_Delhi,2025-08-03,123,167,45,-1,51,6,15,60,37,9,2.89,0.65,10677,0.75,21,0.32,0.32,17.84,132.0,165.0,171.0,21.08,21.7,24.62,6.0,8.0,9.0,155.71428571428572,160.0,21.52,113.0,14.7,154.0,21.52,0
Delhi,South_West_Delhi,2025-08-04,160,278,56,0,57,3,16,62,37,4,2.67,0.28,14487,0.51,25,0.39,0.64,21.52,123.0,132.0,165.0,17.84,21.08,21.7,9.0,6.0,8.0,155.14285714285714,120.0,16.82,217.0,19.44,90.0,20.88,0
Delhi,South_West_Delhi,2025-08-05,120,202,64,0,54,5,10,73,46,1,1.85,0.72,12552,0.48,25,0.42,0.55,16.82,160.0,123.0,132.0,21.52,17.84,21.08,4.0,9.0,6.0,145.28571428571428,113.0,14.7,138.0,21.18,218.0,25.4,0
Delhi,South_West_Delhi,2025-08-06,113,175,64,-1,51,5,7,65,67,1,4.69,0.5,12737,0.63,29,0.48,0.36,14.7,120.0,160.0,123.0,16.82,21.52,17.84,1.0,4.0,9.0,140.57142857142858,217.0,19.44,100.0,17.98,149.0,22.8,0
Delhi,South_West_Delhi,2025-08-07,217,166,55,1,80,7,6,68,69,3,3.4,0.36,10584,0.85,21,0.69,0.33,19.44,113.0,120.0,160.0,14.7,16.82,21.52,1.0,1.0,4.0,147.14285714285714,138.0,21.18,154.0,21.52,139.0,19.26,0
Delhi,South_West_Delhi,2025-08-08,138,221,59,0,58,6,1,74,35,9,2.16,0.46,15620,0.69,21,0.47,0.55,21.18,217.0,113.0,120.0,19.44,14.7,16.82,3.0,1.0,1.0,143.28571428571428,100.0,17.98,90.0,20.88,178.0,23.04,0
Delhi,South_West_Delhi,2025-08-09,100,188,69,-1,53,4,19,56,53,4,4.94,0.27,11242,0.43,21,0.59,0.68,17.98,138.0,217.0,113.0,21.18,19.44,14.7,9.0,3.0,1.0,138.71428571428572,154.0,21.52,218.0,25.4,171.0,22.28,0
Delhi,South_West_Delhi,2025-08-10,154,211,39,-1,81,7,14,68,41,8,2.25,0.63,13548,0.33,20,0.64,0.66,21.52,100.0,138.0,217.0,17.98,21.18,19.44,4.0,9.0,3.0,143.14285714285714,90.0,20.88,149.0,22.8,218.0,25.56,0
Delhi,South_West_Delhi,2025-08-11,90,243,44,-1,63,2,10,74,76,9,1.97,0.26,12843,0.58,26,0.34,0.83,20.88,154.0,100.0,138.0,21.52,17.98,21.18,8.0,4.0,9.0,133.14285714285714,218.0,25.4,139.0,19.26,86.0,21.14,0
Delhi,South_West_Delhi,2025-08-12,218,243,49,1,54,1,7,76,67,7,3.28,0.46,10451,0.54,16,0.32,0.78,25.4,90.0,154.0,100.0,20.88,21.52,17.98,9.0,8.0,4.0,147.14285714285714,149.0,22.8,178.0,23.04,89.0,19.64,0
Delhi,South_West_Delhi,2025-08-13,149,234,59,-1,42,1,4,73,52,8,3.12,0.64,9039,0.6,9,0.6,0.69,22.8,218.0,90.0,154.0,25.4,20.88,21.52,7.0,9.0,8.0,152.28571428571428,139.0,19.26,171.0,22.28,196.0,25.14,0
Delhi,South_West_Delhi,2025-08-14,139,275,41,1,45,3,3,78,78,5,4.35,0.42,8928,0.63,27,0.62,0.41,19.26,149.0,218.0,90.0,22.8,25.4,20.88,8.0,7.0,9.0,141.14285714285714,178.0,23.04,218.0,25.56,194.0,20.12,0
Delhi,South_West_Delhi,2025-08-15,178,278,66,1,41,4,18,63,51,1,3.78,0.68,11352,0.44,10,0.34,0.84,23.04,139.0,149.0,218.0,19.26,22.8,25.4,5.0,8.0,7.0,146.85714285714286,171.0,22.28,86.0,21.14,132.0,20.4,0
Delhi,South_West_Delhi,2025-08-16,171,258,67,-1,44,2,18,46,76,6,1.84,0.76,12344,0.37,7,0.76,0.47,22.28,178.0,139.0,149.0,23.04,19.26,22.8,1.0,5.0,8.0,157.0,218.0,25.56,89.0,19.64,126.0,21.44,0
Delhi,South_West_Delhi,2025-08-17,218,290,58,1,58,5,9,64,37,6,2.39,0.56,13583,0.55,24,0.67,0.74,25.56,171.0,178.0,139.0,22.28,23.04,19.26,6.0,1.0,5.0,166.14285714285714,86.0,21.14,196.0,25.14,216.0,22.76,0
Delhi,South_West_Delhi,2025-08-18,86,280,54,0,64,7,19,71,32,10,3.23,0.56,10011,0.75,16,0.4,0.61,21.14,218.0,171.0,178.0,25.56,22.28,23.04,6.0,6.0,1.0,165.57142857142858,89.0,19.64,194.0,20.12,104.0,17.58,0
Delhi,South_West_Delhi,2025-08-19,89,261,53,-1,68,3,18,68,62,8,1.92,0.16,10748,0.67,10,0.39,0.5,19.64,86.0,218.0,171.0,21.14,25.56,22.28,10.0,6.0,6.0,147.14285714285714,196.0,25.14,132.0,20.4,145.0,23.02,0
Delhi,South_West_Delhi,2025-08-20,196,269,69,1,45,4,19,56,35,11,4.75,0.67,8305,0.89,17,0.37,0.47,25.14,89.0,86.0,218.0,19.64,21.14,25.56,8.0,10.0,6.0,153.85714285714286,194.0,20.12,126.0,21.44,180.0,21.18,0
Delhi,South_West_Delhi,2025-08-21,194,266,46,-1,55,7,2,49,65,1,3.28,0.19,11656,0.77,11,0.32,0.36,20.12,196.0,89.0,86.0,25.14,19.64,21.14,11.0,8.0,10.0,161.71428571428572,132.0,20.4,216.0,22.76,89.0,17.62,0
Delhi,South_West_Delhi,2025-08-22,132,232,61,-1,57,2,17,66,59,2,3.12,0.19,13153,0.66,13,0.3,0.83,20.4,194.0,196.0,89.0,20.12,25.14,19.64,1.0,11.0,8.0,155.14285714285714,126.0,21.44,104.0,17.58,112.0,19.84,0
Delhi,South_West_Delhi,2025-08-23,126,275,55,0,82,2,5,40,46,9,3.45,0.18,15206,0.71,17,0.56,0.48,21.44,132.0,194.0,196.0,20.4,20.12,25.14,2.0,1.0,11.0,148.71428571428572,216.0,22.76,145.0,23.02,188.0,23.32,0
Delhi,South_West_Delhi,2025-08-24,216,215,37,1,71,4,14,50,55,7,2.03,0.68,13211,0.54,9,0.42,0.44,22.76,126.0,132.0,194.0,21.44,20.4,20.12,9.0,2.0,1.0,148.42857142857142,104.0,17.58,180.0,21.18,149.0,23.04,0
Delhi,South_West_Delhi,2025-08-25,104,215,58,-1,43,4,10,63,56,8,2.51,0.5,9309,0.61,29,0.7,0.32,17.58,216.0,126.0,132.0,22.76,21.44,20.4,7.0,9.0,2.0,151.0,145.0,23.02,89.0,17.62,148.0,21.24,0
Delhi,South_West_Delhi,2025-08-26,145,285,39,0,60,1,19,72,40,4,4.84,0.12,8761,0.36,5,0.62,0.89,23.02,104.0,216.0,126.0,17.58,22.76,21.44,8.0,7.0,9.0,159.0,180.0,21.18,112.0,19.84,177.0,21.14,0
Delhi,South_West_Delhi,2025-08-27,180,270,58,0,74,4,3,71,48,1,4.88,0.11,10543,0.49,13,0.7,0.59,21.18,145.0,104.0,216.0,23.02,17.58,22.76,4.0,8.0,7.0,156.71428571428572,89.0,17.62,188.0,23.32,176.0,24.0,0
Delhi,South_West_Delhi,2025-08-28,89,151,64,-1,80,1,16,43,30,8,4.74,0.68,14772,0.78,14,0.37,0.52,17.62,180.0,145.0,104.0,21.18,23.02,17.58,1.0,4.0,8.0,141.71428571428572,112.0,19.84,149.0,23.04,89.0,22.18,0
Delhi,South_West_Delhi,2025-08-29,112,222,37,0,54,2,11,50,75,10,4.89,0.64,13684,0.72,28,0.38,0.55,19.84,89.0,180.0,145.0,17.62,21.18,23.02,8.0,1.0,4.0,138.85714285714286,188.0,23.32,148.0,21.24,117.0,21.48,0
Delhi,South_West_Delhi,2025-08-30,188,207,64,0,42,5,2,61,62,11,3.53,0.25,12322,0.59,6,0.59,0.37,23.32,112.0,89.0,180.0,19.84,17.62,21.18,10.0,8.0,1.0,147.71428571428572,149.0,23.04,177.0,21.14,104.0,18.34,0
Delhi,South_West_Delhi,2025-08-31,149,288,53,-1,71,5,1,42,48,11,1.97,0.78,15778,0.68,21,0.56,0.45,23.04,188.0,112.0,89.0,23.32,19.84,17.62,11.0,10.0,8.0,138.14285714285714,148.0,21.24,176.0,24.0,185.0,21.26,0
Delhi,South_West_Delhi,2025-09-01,148,190,57,0,63,4,6,47,53,10,4.5,0.3,12904,0.45,20,0.57,0.53,21.24,149.0,188.0,112.0,23.04,23.32,19.84,11.0,11.0,10.0,144.42857142857142,177.0,21.14,89.0,22.18,201.0,23.4,0
Delhi,South_West_Delhi,2025-09-02,177,187,44,-1,40,3,17,74,33,10,4.27,0.52,14494,0.88,24,0.74,0.4,21.14,148.0,149.0,188.0,21.24,23.04,23.32,10.0,11.0,11.0,149.0,176.0,24.0,117.0,21.48,173.0,21.44,0
Delhi,South_West_Delhi,2025-09-03,176,264,51,0,80,5,15,50,44,10,2.13,0.28,15558,0.53,10,0.47,0.51,24.0,177.0,148.0,149.0,21.14,21.24,23.04,10.0,10.0,11.0,148.42857142857142,89.0,22.18,104.0,18.34,126.0,19.94,0
Delhi,South_West_Delhi,2025-09-04,89,298,39,0,59,5,2,42,56,8,4.61,0.56,8374,0.75,12,0.38,0.86,22.18,176.0,177.0,148.0,24.0,21.14,21.24,10.0,10.0,10.0,148.42857142857142,117.0,21.48,185.0,21.26,109.0,17.64,0
Delhi,South_West_Delhi,2025-09-05,117,263,52,-1,63,5,3,41,69,8,2.78,0.64,14067,0.63,15,0.72,0.65,21.48,89.0,176.0,177.0,22.18,24.0,21.14,8.0,10.0,10.0,149.14285714285714,104.0,18.34,201.0,23.4,128.0,17.18,0
Delhi,South_West_Delhi,2025-09-06,104,274,42,1,65,3,9,66,32,2,3.14,0.62,14652,0.64,18,0.31,0.63,18.34,117.0,89.0,176.0,21.48,22.18,24.0,8.0,8.0,10.0,137.14285714285714,185.0,21.26,173.0,21.44,204.0,25.86,0
Delhi,South_West_Delhi,2025-09-07,185,164,35,-1,50,6,11,50,44,6,3.41,0.33,14429,0.45,15,0.72,0.68,21.26,104.0,117.0,89.0,18.34,21.48,22.18,2.0,8.0,8.0,142.28571428571428,201.0,23.4,126.0,19.94,98.0,19.38,0
Delhi,South_West_Delhi,2025-09-08,201,299,66,0,43,3,10,68,79,4,2.47,0.51,14941,0.4,9,0.55,0.47,23.4,185.0,104.0,117.0,21.26,18.34,21.48,6.0,2.0,8.0,149.85714285714286,173.0,21.44,109.0,17.64,208.0,22.4,0
Delhi,South_West_Delhi,2025-09-09,173,198,50,0,47,6,3,71,33,7,4.92,0.3,11422,0.47,9,0.79,0.52,21.44,201.0,185.0,104.0,23.4,21.26,18.34,4.0,6.0,2.0,149.28571428571428,126.0,19.94,128.0,17.18,175.0,19.94,0
Delhi,South_West_Delhi,2025-09-10,126,282,46,-1,74,6,2,69,57,2,1.78,0.25,8325,0.48,12,0.45,0.67,19.94,173.0,201.0,185.0,21.44,23.4,21.26,7.0,4.0,6.0,142.14285714285714,109.0,17.64,204.0,25.86,113.0,19.06,0
Delhi,South_West_Delhi,2025-09-11,109,217,53,1,63,2,5,55,50,5,3.16,0.2,14246,0.87,16,0.3,0.42,17.64,126.0,173.0,201.0,19.94,21.44,23.4,2.0,7.0,4.0,145.0,128.0,17.18,98.0,19.38,179.0,21.14,0
Delhi,South_West_Delhi,2025-09-12,128,150,43,-1,53,7,14,79,48,0,1.72,0.28,10485,0.45,12,0.36,0.78,17.18,109.0,126.0,173.0,17.64,19.94,21.44,5.0,2.0,7.0,146.57142857142858,204.0,25.86,208.0,22.4,194.0,23.68,0
Delhi,South_West_Delhi,2025-09-13,204,245,35,-1,67,6,9,46,56,11,2.44,0.46,11058,0.53,17,0.68,0.73,25.86,128.0,109.0,126.0,17.18,17.64,19.94,0.0,5.0,2.0,160.85714285714286,98.0,19.38,175.0,19.94,178.0,20.58,0
Delhi,South_West_Delhi,2025-09-14,98,232,55,1,68,2,18,68,59,9,4.72,0.26,12624,0.54,19,0.73,0.48,19.38,204.0,128.0,109.0,25.86,17.18,17.64,11.0,0.0,5.0,148.42857142857142,208.0,22.4,113.0,19.06,180.0,24.0,0
Delhi,South_West_Delhi,2025-09-15,208,214,66,0,41,1,17,60,75,6,2.8,0.29,11229,0.64,5,0.41,0.38,22.4,98.0,204.0,128.0,19.38,25.86,17.18,9.0,11.0,0.0,149.42857142857142,175.0,19.94,179.0,21.14,172.0,19.66,0
Delhi,South_West_Delhi,2025-09-16,175,271,62,1,78,4,6,64,40,0,3.54,0.52,13770,0.52,24,0.3,0.54,19.94,208.0,98.0,204.0,22.4,19.38,25.86,6.0,9.0,11.0,149.71428571428572,113.0,19.06,194.0,23.68,120.0,18.22,0
Delhi,South_West_Delhi,2025-09-17,113,197,55,1,60,1,7,45,45,5,1.61,0.18,13246,0.68,25,0.31,0.75,19.06,175.0,208.0,98.0,19.94,22.4,19.38,0.0,6.0,9.0,147.85714285714286,179.0,21.14,178.0,20.58,201.0,22.94,0
Delhi,South_West_Delhi,2025-09-18,179,152,53,-1,54,4,13,61,69,7,4.77,0.48,12979,0.81,22,0.71,0.66,21.14,113.0,175.0,208.0,19.06,19.94,22.4,5.0,0.0,6.0,157.85714285714286,194.0,23.68,180.0,24.0,112.0,19.18,0
Delhi,South_West_Delhi,2025-09-19,194,160,39,0,48,6,11,41,69,11,2.41,0.12,11935,0.59,15,0.38,0.69,23.68,179.0,113.0,175.0,21.14,19.06,19.94,7.0,5.0,0.0,167.28571428571428,178.0,20.58,172.0,19.66,214.0,26.84,0
Delhi,South_West_Delhi,2025-09-20,178,231,67,-1,74,7,2,52,77,0,2.5,0.38,13573,0.5,22,0.69,0.73,20.58,194.0,179.0,113.0,23.68,21.14,19.06,11.0,7.0,5.0,163.57142857142858,180.0,24.0,120.0,18.22,191.0,21.14,0
Delhi,South_West_Delhi,2025-09-21,180,264,58,-1,84,7,0,71,47,11,3.3,0.69,9430,0.7,23,0.51,0.48,24.0,178.0,194.0,179.0,20.58,23.68,21.14,0.0,11.0,7.0,175.28571428571428,172.0,19.66,201.0,22.94,99.0,16.22,0
Delhi,South_West_Delhi,2025-09-22,172,209,30,0,60,7,9,68,36,1,1.83,0.23,8332,0.52,27,0.31,0.78,19.66,180.0,178.0,194.0,24.0,20.58,23.68,11.0,0.0,11.0,170.14285714285714,120.0,18.22,112.0,19.18,118.0,20.52,0
Delhi,South_West_Delhi,2025-09-23,120,243,37,0,69,1,7,54,65,3,2.0,0.38,13453,0.9,11,0.34,0.51,18.22,172.0,180.0,178.0,19.66,24.0,20.58,1.0,11.0,0.0,162.28571428571428,201.0,22.94,214.0,26.84,119.0,18.36,0
Delhi,South_West_Delhi,2025-09-24,201,243,69,0,42,2,5,69,54,0,2.0,0.78,8313,0.85,11,0.52,0.85,22.94,120.0,172.0,180.0,18.22,19.66,24.0,3.0,1.0,11.0,174.85714285714286,112.0,19.18,191.0,21.14,140.0,18.64,0
Delhi,South_West_Delhi,2025-09-25,112,225,65,-1,74,1,6,72,79,6,4.46,0.67,11861,0.49,20,0.49,0.55,19.18,201.0,120.0,172.0,22.94,18.22,19.66,0.0,3.0,1.0,165.28571428571428,214.0,26.84,99.0,16.22,157.0,22.6,0
Delhi,South_West_Delhi,2025-09-26,214,284,54,-1,76,3,9,42,41,9,2.02,0.47,8660,0.53,16,0.45,0.76,26.84,112.0,201.0,120.0,19.18,22.94,18.22,6.0,0.0,3.0,168.14285714285714,191.0,21.14,118.0,20.52,110.0,22.56,0
Delhi,South_West_Delhi,2025-09-27,191,192,30,0,51,7,14,78,41,2,1.96,0.38,10929,0.52,24,0.4,0.87,21.14,214.0,112.0,201.0,26.84,19.18,22.94,9.0,6.0,0.0,170.0,99.0,16.22,119.0,18.36,160.0,20.8,0
Delhi,South_West_Delhi,2025-09-28,99,190,40,0,41,2,9,58,36,3,4.35,0.55,12770,0.69,18,0.37,0.53,16.22,191.0,214.0,112.0,21.14,26.84,19.18,2.0,9.0,6.0,158.42857142857142,118.0,20.52,140.0,18.64,172.0,24.98,0
Delhi,South_West_Delhi,2025-09-29,118,278,53,1,61,2,3,65,56,1,2.96,0.43,12031,0.4,14,0.76,0.89,20.52,99.0,191.0,214.0,16.22,21.14,26.84,3.0,2.0,9.0,150.71428571428572,119.0,18.36,157.0,22.6,130.0,19.94,0
Delhi,South_West_Delhi,2025-09-30,119,258,59,0,72,7,12,58,34,1,2.16,0.15,11985,0.62,5,0.57,0.51,18.36,118.0,99.0,191.0,20.52,16.22,21.14,1.0,3.0,2.0,150.57142857142858,140.0,18.64,110.0,22.56,155.0,22.56,0
Delhi,South_West_Delhi,2025-10-01,140,171,37,-1,77,4,4,59,48,0,4.9,0.17,12945,0.49,10,0.74,0.88,18.64,119.0,118.0,99.0,18.36,20.52,16.22,1.0,1.0,3.0,141.85714285714286,157.0,22.6,160.0,20.8,157.0,23.38,0
Delhi,South_West_Delhi,2025-10-02,157,292,42,1,55,6,17,68,52,7,4.84,0.64,9740,0.69,22,0.57,0.62,22.6,140.0,119.0,118.0,18.64,18.36,20.52,0.0,1.0,1.0,148.28571428571428,110.0,22.56,172.0,24.98,86.0,17.62,0
Delhi,South_West_Delhi,2025-10-03,110,286,53,0,71,6,16,78,42,9,1.76,0.43,10753,0.73,27,0.64,0.81,22.56,157.0,140.0,119.0,22.6,18.64,18.36,7.0,0.0,1.0,133.42857142857142,160.0,20.8,130.0,19.94,199.0,22.64,0
Delhi,South_West_Delhi,2025-10-04,160,228,61,-1,42,4,5,52,74,3,1.97,0.21,15865,0.4,18,0.69,0.69,20.8,110.0,157.0,140.0,22.56,22.6,18.64,9.0,7.0,0.0,129.0,172.0,24.98,155.0,22.56,108.0,18.3,0
Delhi,South_West_Delhi,2025-10-05,172,279,67,-1,76,1,4,57,37,8,4.87,0.27,11782,0.71,10,0.69,0.73,24.98,160.0,110.0,157.0,20.8,22.56,22.6,3.0,9.0,7.0,139.42857142857142,130.0,19.94,157.0,23.38,200.0,23.0,0
Delhi,South_West_Delhi,2025-10-06,130,235,58,-1,49,1,5,71,58,4,3.55,0.64,12440,0.42,26,0.54,0.72,19.94,172.0,160.0,110.0,24.98,20.8,22.56,8.0,3.0,9.0,141.14285714285714,155.0,22.56,86.0,17.62,192.0,23.64,0
Delhi,South_West_Delhi,2025-10-07,155,201,64,1,81,7,3,51,30,8,4.52,0.78,14847,0.48,13,0.38,0.73,22.56,130.0,172.0,160.0,19.94,24.98,20.8,4.0,8.0,3.0,146.28571428571428,157.0,23.38,199.0,22.64,192.0,26.38,0
Delhi,South_West_Delhi,2025-10-08,157,255,69,1,84,2,6,78,42,7,3.34,0.37,9672,0.38,26,0.61,0.81,23.38,155.0,130.0,172.0,22.56,19.94,24.98,8.0,4.0,8.0,148.71428571428572,86.0,17.62,108.0,18.3,152.0,23.82,0
Delhi,South_West_Delhi,2025-10-09,86,279,61,0,62,5,6,45,41,3,4.03,0.44,11965,0.78,10,0.62,0.43,17.62,157.0,155.0,130.0,23.38,22.56,19.94,7.0,8.0,4.0,138.57142857142858,199.0,22.64,200.0,23.0,214.0,23.58,0
Delhi,South_West_Delhi,2025-10-10,199,257,57,1,59,3,14,40,56,6,3.89,0.18,15550,0.65,19,0.55,0.46,22.64,86.0,157.0,155.0,17.62,23.38,22.56,3.0,7.0,8.0,151.28571428571428,108.0,18.3,192.0,23.64,139.0,18.94,0
Delhi,South_West_Delhi,2025-10-11,108,158,60,0,63,7,11,50,39,3,2.95,0.58,11880,0.89,17,0.45,0.85,18.3,199.0,86.0,157.0,22.64,17.62,23.38,6.0,3.0,7.0,143.85714285714286,200.0,23.0,192.0,26.38,136.0,20.5,0
Delhi,South_West_Delhi,2025-10-12,200,260,31,1,68,1,3,40,46,6,2.66,0.31,12746,0.61,7,0.71,0.51,23.0,108.0,199.0,86.0,18.3,22.64,17.62,3.0,6.0,3.0,147.85714285714286,192.0,23.64,152.0,23.82,133.0,21.16,0
Delhi,South_West_Delhi,2025-10-13,192,215,62,-1,42,6,0,42,70,8,3.04,0.38,8401,0.51,23,0.71,0.69,23.64,200.0,108.0,199.0,23.0,18.3,22.64,6.0,3.0,6.0,156.71428571428572,192.0,26.38,214.0,23.58,110.0,20.22,0
Delhi,South_West_Delhi,2025-10-14,192,279,34,1,49,1,10,62,56,11,2.38,0.45,14044,0.37,28,0.34,0.86,26.38,192.0,200.0,108.0,23.64,23.0,18.3,8.0,6.0,3.0,162.0,152.0,23.82,139.0,18.94,168.0,23.04,0
Delhi,South_West_Delhi,2025-10-15,152,226,67,-1,72,7,6,42,34,9,4.79,0.69,12610,0.4,19,0.5,0.84,23.82,192.0,192.0,200.0,26.38,23.64,23.0,11.0,8.0,6.0,161.28571428571428,214.0,23.58,136.0,20.5,216.0,22.94,0
Delhi,South_West_Delhi,2025-10-16,214,158,53,-1,50,6,4,50,41,10,2.46,0.59,13255,0.6,5,0.6,0.5,23.58,152.0,192.0,192.0,23.82,26.38,23.64,9.0,11.0,8.0,179.57142857142858,139.0,18.94,133.0,21.16,146.0,20.42,0
Delhi,South_West_Delhi,2025-10-17,139,177,31,0,73,3,11,43,43,2,3.12,0.78,10596,0.47,11,0.56,0.81,18.94,214.0,152.0,192.0,23.58,23.82,26.38,10.0,9.0,11.0,171.0,136.0,20.5,110.0,20.22,170.0,20.94,0
Delhi,South_West_Delhi,2025-10-18,136,235,49,-1,40,3,12,68,53,6,4.19,0.75,11614,0.32,17,0.58,0.61,20.5,139.0,214.0,152.0,18.94,23.58,23.82,2.0,10.0,9.0,175.0,133.0,21.16,168.0,23.04,87.0,17.24,0
Delhi,South_West_Delhi,2025-10-19,133,217,41,1,68,3,12,73,45,5,2.93,0.79,12150,0.72,12,0.45,0.86,21.16,136.0,139.0,214.0,20.5,18.94,23.58,6.0,2.0,10.0,165.42857142857142,110.0,20.22,216.0,22.94,208.0,24.06,0
Delhi,South_West_Delhi,2025-10-20,110,200,57,0,72,5,0,43,45,9,2.19,0.39,11875,0.3,16,0.52,0.62,20.22,133.0,136.0,139.0,21.16,20.5,18.94,5.0,6.0,2.0,153.71428571428572,168.0,23.04,146.0,20.42,81.0,16.32,0
Delhi,South_West_Delhi,2025-10-21,168,173,54,1,66,2,6,69,74,9,2.89,0.65,9280,0.38,23,0.5,0.85,23.04,110.0,133.0,136.0,20.22,21.16,20.5,9.0,5.0,6.0,150.28571428571428,216.0,22.94,170.0,20.94,86.0,15.3,0
Delhi,South_West_Delhi,2025-10-22,216,263,61,0,55,1,0,48,70,5,2.03,0.21,12108,0.43,13,0.71,0.39,22.94,168.0,110.0,133.0,23.04,20.22,21.16,9.0,9.0,5.0,159.42857142857142,146.0,20.42,87.0,17.24,100.0,18.9,0
Delhi,South_West_Delhi,2025-10-23,146,253,33,0,66,4,10,71,79,1,2.52,0.24,15193,0.45,16,0.54,0.85,20.42,216.0,168.0,110.0,22.94,23.04,20.22,5.0,9.0,9.0,149.71428571428572,170.0,20.94,208.0,24.06,99.0,22.8,0
Delhi,South_West_Delhi,2025-10-24,170,273,57,1,68,7,7,52,48,5,1.54,0.77,13810,0.73,8,0.33,0.31,20.94,146.0,216.0,168.0,20.42,22.94,23.04,1.0,5.0,9.0,154.14285714285714,87.0,17.24,81.0,16.32,91.0,16.78,0
Delhi,South_West_Delhi,2025-10-25,87,275,66,1,72,7,4,49,40,2,4.86,0.22,8543,0.65,20,0.35,0.49,17.24,170.0,146.0,216.0,20.94,20.42,22.94,5.0,1.0,5.0,147.14285714285714,208.0,24.06,86.0,15.3,186.0,19.06,0
Delhi,South_West_Delhi,2025-10-26,208,243,68,0,71,4,12,69,77,9,2.57,0.42,8027,0.64,21,0.73,0.46,24.06,87.0,170.0,146.0,17.24,20.94,20.42,2.0,5.0,1.0,157.85714285714286,81.0,16.32,100.0,18.9,121.0,20.66,0
Delhi,South_West_Delhi,2025-10-27,81,280,58,0,69,3,0,54,45,2,2.2,0.44,12846,0.84,25,0.69,0.42,16.32,208.0,87.0,170.0,24.06,17.24,20.94,9.0,2.0,5.0,153.71428571428572,86.0,15.3,99.0,22.8,197.0,19.48,0
Delhi,South_West_Delhi,2025-10-28,86,199,46,0,75,3,7,62,39,2,3.19,0.31,8768,0.43,6,0.79,0.4,15.3,81.0,208.0,87.0,16.32,24.06,17.24,2.0,9.0,2.0,142.0,100.0,18.9,91.0,16.78,195.0,20.84,0
Delhi,South_West_Delhi,2025-10-29,100,199,42,0,79,1,6,46,41,6,4.26,0.32,13909,0.72,22,0.66,0.76,18.9,86.0,81.0,208.0,15.3,16.32,24.06,2.0,2.0,9.0,125.42857142857143,99.0,22.8,186.0,19.06,194.0,24.34,0
Delhi,South_West_Delhi,2025-10-30,99,298,52,1,40,3,1,65,64,11,2.69,0.78,12081,0.73,13,0.49,0.66,22.8,100.0,86.0,81.0,18.9,15.3,16.32,6.0,2.0,2.0,118.71428571428571,91.0,16.78,121.0,20.66,97.0,18.48,0
Delhi,South_West_Delhi,2025-10-31,91,245,42,1,76,2,8,45,78,0,3.82,0.2,8824,0.5,26,0.75,0.74,16.78,99.0,100.0,86.0,22.8,18.9,15.3,11.0,6.0,2.0,107.42857142857143,186.0,19.06,197.0,19.48,213.0,24.24,0
Delhi,South_West_Delhi,2025-11-01,186,151,65,1,64,1,9,44,70,1,1.58,0.52,11157,0.67,13,0.8,0.57,19.06,91.0,99.0,100.0,16.78,22.8,18.9,0.0,11.0,6.0,121.57142857142857,121.0,20.66,195.0,20.84,147.0,23.82,0
Delhi,South_West_Delhi,2025-11-02,121,220,33,1,80,3,1,65,66,8,2.93,0.27,8393,0.53,16,0.76,0.7,20.66,186.0,91.0,99.0,19.06,16.78,22.8,1.0,0.0,11.0,109.14285714285714,197.0,19.48,194.0,24.34,85.0,19.64,0
