city_id,zone_id,date,pm25,pm10,no2,pollution_trend_3days,humidity,wind_speed,rainfall_last_3_days,water_quality_index,reservoir_level,violations_last_7_days,avg_violation_severity,repeat_offender_rate,population_density,industrial_density,green_cover_percentage,drainage_quality_index,social_vulnerability_index,risk_score
Delhi,Central_Delhi,2025-10-26,162,204,55,-1,58,5,14,50,76,4,2.3,0.15,14718,0.87,29,0.69,0.44,18.74
Delhi,North_East_Delhi,2025-10-26,184,169,39,0,59,6,16,74,66,11,3.86,0.15,10260,0.47,9,0.31,0.63,23.34
Delhi,North_West_Delhi,2025-10-26,155,156,42,1,49,4,7,78,74,1,3.25,0.38,9260,0.47,29,0.61,0.8,18.2
Delhi,South_East_Delhi,2025-10-26,102,165,40,1,54,4,9,69,64,9,1.96,0.34,15866,0.42,14,0.74,0.43,17.8
Delhi,South_West_Delhi,2025-10-26,208,243,68,0,71,4,12,69,77,9,2.57,0.42,8027,0.64,21,0.73,0.46,24.06
Delhi,Shahdara,2025-10-26,172,288,62,-1,84,4,4,69,77,9,4.45,0.52,9812,0.64,6,0.44,0.38,23.52
Delhi,North_Delhi,2025-10-27,155,271,33,1,62,4,3,58,39,5,4.56,0.19,11806,0.47,23,0.62,0.56,20.72
Delhi,South_Delhi,2025-10-27,148,229,41,-1,66,4,12,64,35,1,1.84,0.18,11294,0.53,19,0.64,0.4,17.36
Delhi,East_Delhi,2025-10-27,86,227,50,-1,82,2,14,46,44,6,1.96,0.54,14807,0.55,23,0.77,0.49,17.4
Delhi,West_Delhi,2025-10-27,142,228,48,0,44,2,13,74,38,3,2.42,0.49,8523,0.85,12,0.75,0.74,20.36
Delhi,Central_Delhi,2025-10-27,82,271,33,-1,81,6,16,75,50,8,3.37,0.58,15394,0.73,12,0.32,0.84,21.12
Delhi,North_East_Delhi,2025-10-27,137,204,33,1,43,2,6,55,66,2,2.84,0.14,14500,0.46,17,0.5,0.4,16.74
Delhi,North_West_Delhi,2025-10-27,190,193,39,0,65,6,13,40,45,3,4.02,0.13,9878,0.85,21,0.77,0.72,20.92
Delhi,South_East_Delhi,2025-10-27,209,245,54,0,80,5,18,51,77,1,2.32,0.24,13260,0.79,7,0.66,0.86,23.62
Delhi,South_West_Delhi,2025-10-27,81,280,58,0,69,3,0,54,45,2,2.2,0.44,12846,0.84,25,0.69,0.42,16.32
Delhi,Shahdara,2025-10-27,189,244,45,1,80,3,16,77,38,8,4.28,0.42,13137,0.6,10,0.33,0.48,23.02
Delhi,North_Delhi,2025-10-28,86,161,55,-1,80,4,10,69,59,2,4.11,0.58,12843,0.83,20,0.64,0.79,16.5
Delhi,South_Delhi,2025-10-28,93,217,66,1,55,4,7,60,69,9,2.83,0.32,8936,0.7,27,0.73,0.88,21.18
Delhi,East_Delhi,2025-10-28,168,230,60,0,76,1,7,71,77,0,1.66,0.57,10393,0.36,19,0.63,0.9,21.16
Delhi,West_Delhi,2025-10-28,203,217,38,1,52,4,4,49,50,4,2.19,0.35,14226,0.55,18,0.45,0.68,22.18
Delhi,Central_Delhi,2025-10-28,130,188,52,1,68,1,6,48,35,7,3.62,0.43,10303,0.72,22,0.67,0.88,21.2
Delhi,North_East_Delhi,2025-10-28,92,198,54,1,64,7,12,63,54,1,2.17,0.66,14056,0.36,24,0.38,0.53,15.34
Delhi,North_West_Delhi,2025-10-28,95,275,53,-1,67,5,7,45,67,2,3.98,0.53,10726,0.71,26,0.61,0.43,16.7
Delhi,South_East_Delhi,2025-10-28,112,276,37,0,72,6,14,41,58,10,3.46,0.77,13893,0.58,22,0.51,0.33,19.84
Delhi,South_West_Delhi,2025-10-28,86,199,46,0,75,3,7,62,39,2,3.19,0.31,8768,0.43,6,0.79,0.4,15.3
Delhi,Shahdara,2025-10-28,124,242,68,-1,46,5,5,69,56,8,2.01,0.31,10071,0.75,5,0.52,0.54,21.4
Delhi,North_Delhi,2025-10-29,145,294,61,1,84,5,9,53,50,9,2.83,0.53,13772,0.62,15,0.68,0.48,22.78
Delhi,South_Delhi,2025-10-29,132,163,62,0,64,5,1,71,56,6,2.68,0.51,13260,0.42,13,0.33,0.74,20.1
Delhi,East_Delhi,2025-10-29,82,253,56,1,53,6,8,51,32,1,1.75,0.5,12076,0.71,29,0.41,0.73,17.08
Delhi,West_Delhi,2025-10-29,90,263,58,0,46,2,10,64,61,10,3.79,0.12,11245,0.37,15,0.7,0.56,20.78
Delhi,Central_Delhi,2025-10-29,194,151,61,-1,81,3,3,60,55,10,2.54,0.67,10920,0.8,29,0.36,0.66,22.8
Delhi,North_East_Delhi,2025-10-29,136,261,51,-1,69,5,0,62,63,6,2.8,0.74,8910,0.74,22,0.5,0.74,21.64
Delhi,North_West_Delhi,2025-10-29,197,182,55,0,41,4,19,40,34,5,4.74,0.13,12567,0.75,20,0.48,0.54,21.06
Delhi,South_East_Delhi,2025-10-29,96,185,36,0,71,4,14,46,41,2,1.52,0.4,14821,0.41,15,0.4,0.67,16.48
Delhi,South_West_Delhi,2025-10-29,100,199,42,0,79,1,6,46,41,6,4.26,0.32,13909,0.72,22,0.66,0.76,18.9
Delhi,Shahdara,2025-10-29,182,177,32,1,50,1,19,51,38,1,2.21,0.74,12442,0.7,8,0.76,0.74,19.98
Delhi,North_Delhi,2025-10-30,132,274,38,1,70,6,13,66,60,1,1.88,0.51,14278,0.87,16,0.4,0.53,18.46
Delhi,South_Delhi,2025-10-30,176,298,46,1,74,6,3,53,64,11,3.29,0.19,12038,0.5,9,0.7,0.85,27.06
Delhi,East_Delhi,2025-10-30,121,232,53,1,57,4,6,78,66,7,3.33,0.31,14393,0.3,19,0.65,0.34,18.62
Delhi,West_Delhi,2025-10-30,127,166,30,1,49,6,2,59,46,7,2.78,0.73,10590,0.88,8,0.31,0.34,17.52
Delhi,Central_Delhi,2025-10-30,137,202,40,0,47,2,10,73,36,10,3.5,0.55,14045,0.79,16,0.37,0.84,22.72
Delhi,North_East_Delhi,2025-10-30,218,160,61,0,77,7,3,47,38,8,3.85,0.63,11423,0.51,27,0.76,0.78,23.94
Delhi,North_West_Delhi,2025-10-30,134,231,41,-1,67,3,4,73,71,5,2.74,0.23,9185,0.75,28,0.65,0.68,19.76
Delhi,South_East_Delhi,2025-10-30,132,154,60,-1,47,1,9,53,74,9,2.71,0.51,12821,0.74,20,0.43,0.55,19.66
Delhi,South_West_Delhi,2025-10-30,99,298,52,1,40,3,1,65,64,11,2.69,0.78,12081,0.73,13,0.49,0.66,22.8
Delhi,Shahdara,2025-10-30,85,243,49,1,47,2,19,43,47,0,4.36,0.48,8960,0.74,12,0.49,0.73,17.14
Delhi,North_Delhi,2025-10-31,130,215,54,-1,60,3,18,49,68,1,3,0.34,10216,0.49,9,0.3,0.86,19.78
Delhi,South_Delhi,2025-10-31,191,295,49,-1,43,5,18,65,40,5,2.89,0.11,12185,0.64,22,0.54,0.55,22.94
Delhi,East_Delhi,2025-10-31,167,180,35,0,67,5,17,60,43,10,1.68,0.5,9705,0.71,12,0.61,0.67,22.52
Delhi,West_Delhi,2025-10-31,189,160,35,0,66,4,14,79,38,9,4.57,0.5,11145,0.74,16,0.8,0.75,22.92
Delhi,Central_Delhi,2025-10-31,115,169,40,1,81,5,15,74,59,9,1.79,0.64,11722,0.77,28,0.67,0.75,19.76
Delhi,North_East_Delhi,2025-10-31,154,217,57,-1,78,3,14,63,77,1,3.63,0.62,15459,0.42,17,0.55,0.71,19.62
Delhi,North_West_Delhi,2025-10-31,200,248,66,-1,43,5,4,46,54,5,3.03,0.44,8866,0.82,13,0.59,0.31,21.62
Delhi,South_East_Delhi,2025-10-31,186,169,46,1,64,7,9,69,53,11,3.96,0.62,8067,0.33,24,0.49,0.67,23.2
Delhi,South_West_Delhi,2025-10-31,91,245,42,1,76,2,8,45,78,0,3.82,0.2,8824,0.5,26,0.75,0.74,16.78
Delhi,Shahdara,2025-10-31,145,275,56,0,78,1,8,41,59,5,4.57,0.12,15140,0.54,10,0.46,0.55,21.32
Delhi,North_Delhi,2025-11-01,206,189,32,0,72,7,0,63,71,9,4.38,0.63,14803,0.39,22,0.63,0.69,23.52
Delhi,South_Delhi,2025-11-01,192,162,40,0,82,3,8,72,59,4,1.58,0.25,10083,0.55,10,0.57,0.58,20.4
Delhi,East_Delhi,2025-11-01,180,205,41,-1,40,7,16,60,49,8,4.5,0.74,13017,0.76,16,0.71,0.46,21.44
Delhi,West_Delhi,2025-11-01,127,294,63,-1,44,6,16,75,41,4,3.97,0.35,14774,0.44,14,0.6,0.85,22.36
Delhi,Central_Delhi,2025-11-01,171,254,65,1,51,4,18,58,75,10,4.35,0.41,15907,0.31,17,0.31,0.45,23.24
Delhi,North_East_Delhi,2025-11-01,219,285,67,-1,81,5,7,64,41,2,1.64,0.4,11319,0.49,29,0.35,0.77,24.06
Delhi,North_West_Delhi,2025-11-01,87,194,56,0,55,6,6,79,42,7,2.3,0.52,14999,0.63,24,0.48,0.4,16.72
Delhi,South_East_Delhi,2025-11-01,129,163,39,1,83,7,7,56,54,2,3.33,0.15,11534,0.34,7,0.48,0.45,16.42
Delhi,South_West_Delhi,2025-11-01,186,151,65,1,64,1,9,44,70,1,1.58,0.52,11157,0.67,13,0.8,0.57,19.06
Delhi,Shahdara,2025-11-01,112,173,49,1,73,6,9,44,51,9,3.73,0.55,8784,0.56,12,0.68,0.32,17.96
Delhi,North_Delhi,2025-11-02,130,271,57,1,51,3,1,50,32,1,3.18,0.67,11867,0.79,23,0.59,0.56,18.6
Delhi,South_Delhi,2025-11-02,192,158,39,0,79,5,9,43,33,5,4.08,0.2,12622,0.36,28,0.79,0.45,19.2
Delhi,East_Delhi,2025-11-02,182,150,63,1,82,4,18,74,69,8,3.66,0.27,8444,0.58,11,0.32,0.49,21.24
Delhi,West_Delhi,2025-11-02,111,190,47,0,80,7,1,47,64,2,2.32,0.53,11043,0.46,10,0.45,0.47,16.4
Delhi,Central_Delhi,2025-11-02,199,157,64,-1,57,4,13,45,35,5,2.09,0.76,9398,0.67,22,0.55,0.79,22.24
Delhi,North_East_Delhi,2025-11-02,196,205,32,-1,79,3,1,76,33,6,4.62,0.6,11459,0.84,23,0.77,0.69,22.2
Delhi,North_West_Delhi,2025-11-02,146,243,60,0,72,5,14,47,34,7,4.93,0.3,10966,0.79,12,0.79,0.84,23.26
Delhi,South_East_Delhi,2025-11-02,158,258,50,-1,61,4,3,42,31,9,4.3,0.22,9832,0.38,15,0.74,0.5,22.48
Delhi,South_West_Delhi,2025-11-02,121,220,33,1,80,3,1,65,66,8,2.93,0.27,8393,0.53,16,0.76,0.7,20.66
Delhi,Shahdara,2025-11-02,145,246,48,-1,54,5,14,59,48,6,4.91,0.31,9866,0.73,10,0.69,0.31,19.54
Delhi,North_Delhi,2025-11-03,105,235,50,0,47,6,9,47,74,5,4.32,0.51,10314,0.81,20,0.51,0.82,20.02
Delhi,South_Delhi,2025-11-03,181,269,40,1,84,3,6,66,60,9,2.17,0.21,10492,0.55,9,0.34,0.44,23.3
Delhi,East_Delhi,2025-11-03,129,213,68,0,80,4,11,50,34,0,2.95,0.47,14688,0.76,6,0.5,0.86,19.7
Delhi,West_Delhi,2025-11-03,101,194,38,-1,76,4,8,74,78,10,1.79,0.14,11055,0.38,14,0.39,0.81,20.98
Delhi,Central_Delhi,2025-11-03,217,199,32,-1,54,4,12,73,44,3,1.68,0.19,9124,0.66,21,0.3,0.33,19.64
Delhi,North_East_Delhi,2025-11-03,118,174,59,1,68,4,17,72,78,1,3.92,0.11,12276,0.65,14,0.61,0.31,15.08
Delhi,North_West_Delhi,2025-11-03,160,171,61,-1,67,7,18,76,59,7,4.32,0.3,10276,0.46,21,0.4,0.47,19.82
Delhi,South_East_Delhi,2025-11-03,171,231,38,-1,58,6,9,52,67,4,2.91,0.79,9615,0.48,8,0.47,0.5,20.5
Delhi,South_West_Delhi,2025-11-03,197,249,52,1,78,5,10,60,33,0,2.16,0.47,8360,0.5,16,0.73,0.37,19.48
Delhi,Shahdara,2025-11-03,130,179,32,1,58,6,13,59,71,3,4.92,0.42,11329,0.31,16,0.66,0.31,15.84
Delhi,North_Delhi,2025-11-04,101,159,43,1,42,3,3,49,72,6,1.86,0.25,15434,0.46,20,0.66,0.73,18.06
Delhi,South_Delhi,2025-11-04,187,248,44,0,84,1,3,74,64,11,3.12,0.78,12523,0.84,13,0.76,0.38,23.48
Delhi,East_Delhi,2025-11-04,115,277,55,1,80,7,1,48,50,1,2.66,0.32,14029,0.67,29,0.72,0.47,17.3
Delhi,West_Delhi,2025-11-04,214,292,66,0,84,2,7,68,46,3,1.91,0.55,12076,0.31,28,0.42,0.71,24.06
Delhi,Central_Delhi,2025-11-04,190,213,67,-1,71,7,0,40,31,10,2.97,0.69,15765,0.59,25,0.44,0.48,23.08
Delhi,North_East_Delhi,2025-11-04,161,186,60,1,53,7,5,50,46,8,4.68,0.65,12074,0.68,12,0.63,0.42,20.6
Delhi,North_West_Delhi,2025-11-04,159,185,30,1,58,1,2,75,71,6,3.42,0.3,11913,0.84,29,0.52,0.33,17.88
Delhi,South_East_Delhi,2025-11-04,107,151,41,1,48,7,4,72,75,9,2.43,0.23,14427,0.46,16,0.72,0.47,17.9
Delhi,South_West_Delhi,2025-11-04,195,225,50,-1,63,1,9,68,60,1,1.68,0.52,10552,0.73,22,0.6,0.67,20.84
Delhi,Shahdara,2025-11-04,87,178,30,0,66,1,12,63,41,3,3.79,0.75,9942,0.82,15,0.55,0.42,14.76
Delhi,North_Delhi,2025-11-05,141,200,44,0,69,5,1,40,61,6,4.17,0.18,12420,0.54,26,0.77,0.52,19
Delhi,South_Delhi,2025-11-05,212,179,64,-1,44,3,17,44,58,1,2.27,0.54,15944,0.41,17,0.42,0.66,21.02
Delhi,East_Delhi,2025-11-05,171,234,59,0,56,2,6,65,32,3,2.87,0.74,11007,0.33,11,0.49,0.74,21.9
Delhi,West_Delhi,2025-11-05,177,262,69,0,83,6,12,71,44,11,1.66,0.29,15324,0.37,9,0.8,0.43,24.32
Delhi,Central_Delhi,2025-11-05,144,290,55,0,51,7,6,72,71,11,2.34,0.21,8203,0.31,5,0.72,0.88,26.14
Delhi,North_East_Delhi,2025-11-05,212,165,33,-1,58,7,13,46,78,10,4.67,0.5,14868,0.61,6,0.54,0.42,22.72
Delhi,North_West_Delhi,2025-11-05,143,201,67,1,71,7,1,66,74,7,2.48,0.12,12501,0.57,8,0.73,0.72,21.88
Delhi,South_East_Delhi,2025-11-05,94,251,66,1,47,1,1,40,50,3,4.84,0.6,12259,0.73,21,0.65,0.34,16.5
Delhi,South_West_Delhi,2025-11-05,194,278,51,1,60,7,15,78,38,4,3.67,0.57,10686,0.74,16,0.8,0.84,24.34
Delhi,Shahdara,2025-11-05,157,225,54,1,40,3,19,66,77,11,3.85,0.66,12505,0.87,8,0.67,0.62,23.66
Delhi,North_Delhi,2025-11-06,148,258,48,1,84,4,3,45,53,8,3.73,0.22,8631,0.46,15,0.77,0.72,22.96
Delhi,South_Delhi,2025-11-06,133,278,67,-1,52,1,12,67,62,10,1.52,0.66,9462,0.87,16,0.56,0.31,21.44
Delhi,East_Delhi,2025-11-06,126,179,41,-1,64,5,19,73,70,4,4.28,0.39,14895,0.87,5,0.35,0.79,19.58
Delhi,West_Delhi,2025-11-06,152,292,35,0,57,5,18,52,51,4,2.69,0.51,13731,0.62,7,0.55,0.82,22.86
Delhi,Central_Delhi,2025-11-06,210,160,58,-1,47,2,11,45,48,7,3.93,0.5,10903,0.87,17,0.33,0.39,21.22
Delhi,North_East_Delhi,2025-11-06,92,274,52,0,51,5,7,68,39,1,3.21,0.48,12424,0.43,19,0.71,0.5,16.84
Delhi,North_West_Delhi,2025-11-06,153,262,34,-1,44,4,5,68,34,2,3.26,0.42,11901,0.43,9,0.73,0.79,21.22
Delhi,South_East_Delhi,2025-11-06,102,264,44,1,42,1,7,71,31,4,2.8,0.34,8193,0.43,27,0.35,0.86,19.92
Delhi,South_West_Delhi,2025-11-06,97,199,38,0,68,5,10,51,47,10,4.73,0.74,15720,0.32,9,0.37,0.37,18.48
Delhi,Shahdara,2025-11-06,186,186,59,1,84,5,16,50,31,1,3.17,0.17,15973,0.63,12,0.54,0.32,18.18
Delhi,North_Delhi,2025-11-07,150,191,67,1,70,2,17,61,44,1,2.64,0.72,8574,0.48,18,0.4,0.61,18.5
Delhi,South_Delhi,2025-11-07,92,226,58,1,82,6,8,63,51,2,3.59,0.33,12581,0.35,25,0.43,0.8,17.96
Delhi,East_Delhi,2025-11-07,203,168,45,-1,75,4,10,70,59,10,3.19,0.34,9747,0.33,17,0.4,0.57,23.12
Delhi,West_Delhi,2025-11-07,82,209,47,-1,80,3,10,55,62,10,4.01,0.47,12631,0.74,25,0.79,0.7,19.6
Delhi,Central_Delhi,2025-11-07,120,164,45,-1,69,7,16,66,32,8,2.6,0.24,9014,0.81,14,0.72,0.31,17.48
Delhi,North_East_Delhi,2025-11-07,208,183,33,0,67,7,6,57,33,0,1.94,0.48,13071,0.46,25,0.48,0.83,20.62
Delhi,North_West_Delhi,2025-11-07,104,293,38,0,46,4,6,76,36,7,3.77,0.61,13062,0.35,7,0.77,0.35,19.4
Delhi,South_East_Delhi,2025-11-07,135,266,50,0,50,2,2,44,65,9,1.99,0.53,15326,0.55,29,0.33,0.57,21.58
Delhi,South_West_Delhi,2025-11-07,213,166,43,0,41,5,17,69,67,6,2.05,0.4,14136,0.82,5,0.73,0.89,24.24
Delhi,Shahdara,2025-11-07,123,158,59,0,84,1,14,66,69,4,3.62,0.14,13683,0.68,15,0.53,0.31,16.12
Delhi,North_Delhi,2025-11-08,127,298,61,0,45,1,14,41,33,0,4.43,0.56,12531,0.58,20,0.71,0.56,18.82
Delhi,South_Delhi,2025-11-08,150,254,50,-1,84,5,3,58,58,10,3.26,0.32,14484,0.85,14,0.6,0.32,21.44
Delhi,East_Delhi,2025-11-08,163,154,56,0,45,3,4,65,30,0,2.07,0.28,15516,0.67,28,0.47,0.78,18.28
Delhi,West_Delhi,2025-11-08,123,201,58,1,69,3,3,64,61,5,4.21,0.1,11812,0.45,23,0.43,0.41,17.64
Delhi,Central_Delhi,2025-11-08,93,298,32,-1,78,6,7,54,50,9,2.9,0.28,8627,0.58,15,0.59,0.37,19.54
Delhi,North_East_Delhi,2025-11-08,101,162,38,1,55,1,16,73,66,11,4.83,0.66,9228,0.47,25,0.42,0.83,20.42
Delhi,North_West_Delhi,2025-11-08,140,201,51,1,54,4,19,46,74,3,4.46,0.78,15404,0.66,5,0.47,0.77,20.26
Delhi,South_East_Delhi,2025-11-08,167,168,30,1,47,3,6,62,65,3,2.08,0.75,9366,0.33,9,0.35,0.88,20.76
Delhi,South_West_Delhi,2025-11-08,147,267,59,-1,69,2,4,47,36,10,3.38,0.59,14142,0.78,18,0.39,0.69,23.82
Delhi,Shahdara,2025-11-08,154,256,55,1,64,6,19,51,74,11,4.31,0.27,10276,0.7,8,0.38,0.58,23.94
Delhi,North_Delhi,2025-11-09,113,155,39,1,76,3,12,44,39,7,4.95,0.17,14176,0.56,12,0.79,0.78,19.4
Delhi,South_Delhi,2025-11-09,164,250,44,0,76,6,3,62,40,3,3.99,0.74,8849,0.45,29,0.43,0.43,19.06
Delhi,East_Delhi,2025-11-09,107,229,51,-1,78,6,19,70,60,0,3.73,0.54,14016,0.89,12,0.5,0.33,15.38
Delhi,West_Delhi,2025-11-09,119,162,59,1,77,5,10,68,52,0,3.05,0.23,8361,0.81,19,0.77,0.84,17.46
Delhi,Central_Delhi,2025-11-09,215,198,39,1,69,4,17,75,34,1,4.8,0.57,8541,0.55,19,0.55,0.6,20.58
Delhi,North_East_Delhi,2025-11-09,184,172,47,-1,66,1,6,76,70,6,4.7,0.68,11831,0.39,24,0.48,0.42,19.7
Delhi,North_West_Delhi,2025-11-09,104,258,46,0,45,1,17,63,72,3,4.53,0.26,8841,0.44,27,0.76,0.84,19.4
Delhi,South_East_Delhi,2025-11-09,111,201,58,-1,71,4,17,41,33,8,1.95,0.68,14239,0.59,23,0.3,0.68,19.98
Delhi,South_West_Delhi,2025-11-09,85,206,35,-1,66,2,5,79,42,10,2.44,0.75,12580,0.33,21,0.45,0.71,19.64
Delhi,Shahdara,2025-11-09,101,268,69,0,49,1,12,58,67,0,3.48,0.7,14160,0.82,7,0.41,0.42,17.02
Delhi,North_Delhi,2025-11-10,146,244,56,-1,48,3,8,51,76,1,1.64,0.74,10110,0.8,25,0.31,0.8,20.04
Delhi,South_Delhi,2025-11-10,97,207,66,1,79,5,6,68,38,4,2.5,0.51,11277,0.52,25,0.59,0.62,17.66
Delhi,East_Delhi,2025-11-10,169,268,35,-1,66,6,14,66,40,2,4.14,0.77,12600,0.35,8,0.66,0.87,22.52
Delhi,West_Delhi,2025-11-10,173,202,36,1,63,3,18,59,49,5,2.13,0.4,10536,0.4,12,0.63,0.63,20.98
Delhi,Central_Delhi,2025-11-10,106,232,53,-1,76,4,10,79,78,11,1.52,0.25,10697,0.59,17,0.58,0.35,19.76
Delhi,North_East_Delhi,2025-11-10,87,222,45,1,84,6,10,64,64,2,3.8,0.14,9529,0.56,24,0.63,0.38,14.94
Delhi,North_West_Delhi,2025-11-10,136,225,54,0,66,3,6,71,63,8,1.72,0.33,15310,0.39,23,0.46,0.42,19.82
Delhi,South_East_Delhi,2025-11-10,95,225,59,1,40,7,6,50,61,5,2.2,0.39,10529,0.35,17,0.33,0.81,19.66
Delhi,South_West_Delhi,2025-11-10,157,184,38,-1,63,4,17,48,71,3,2.91,0.59,12989,0.39,7,0.35,0.63,19.42
Delhi,Shahdara,2025-11-10,130,290,46,-1,47,7,2,46,43,9,2.15,0.56,10408,0.35,9,0.43,0.63,22.94
Delhi,North_Delhi,2025-11-11,208,234,40,-1,59,6,17,63,74,8,4.49,0.64,10895,0.76,29,0.58,0.68,23.92
Delhi,South_Delhi,2025-11-11,127,280,40,0,66,6,8,78,43,7,4.78,0.48,13547,0.75,15,0.76,0.69,21.82
Delhi,East_Delhi,2025-11-11,195,275,54,0,77,7,18,78,47,8,3.7,0.61,8908,0.32,17,0.43,0.43,23.48
Delhi,West_Delhi,2025-11-11,167,297,57,1,66,3,5,68,66,2,4.88,0.39,8405,0.49,22,0.6,0.79,22.42
Delhi,Central_Delhi,2025-11-11,108,205,38,1,66,2,15,68,49,5,3.07,0.74,8127,0.39,26,0.79,0.39,16.48
Delhi,North_East_Delhi,2025-11-11,99,172,41,1,41,5,4,76,75,2,3.1,0.5,10483,0.69,14,0.47,0.8,17.26
Delhi,North_West_Delhi,2025-11-11,184,284,67,0,61,3,13,46,39,1,3.59,0.56,14813,0.68,7,0.37,0.51,21.56
Delhi,South_East_Delhi,2025-11-11,198,185,50,0,43,1,18,50,42,10,4.72,0.68,15818,0.75,6,0.4,0.84,25.42
Delhi,South_West_Delhi,2025-11-11,154,249,50,1,42,3,9,73,39,2,1.75,0.79,12536,0.4,25,0.73,0.5,18.94
Delhi,Shahdara,2025-11-11,199,294,44,-1,69,1,19,56,67,4,3.62,0.41,11856,0.63,20,0.66,0.57,22.94
Delhi,North_Delhi,2025-11-12,208,174,38,-1,78,1,10,48,33,0,2.46,0.45,13316,0.79,19,0.6,0.77,20.42
Delhi,South_Delhi,2025-11-12,149,242,41,1,74,1,6,68,49,6,2.1,0.78,11133,0.5,23,0.77,0.7,21.3
Delhi,East_Delhi,2025-11-12,203,188,47,1,40,6,10,71,43,9,4.25,0.43,14559,0.64,8,0.65,0.59,23.64
Delhi,West_Delhi,2025-11-12,150,189,32,1,54,6,16,76,55,9,4.71,0.14,8477,0.62,12,0.41,0.42,20.06
Delhi,Central_Delhi,2025-11-12,150,169,66,0,84,7,0,77,57,11,3.85,0.2,9532,0.6,25,0.75,0.67,22.12
Delhi,North_East_Delhi,2025-11-12,150,239,48,0,60,1,6,75,77,8,1.59,0.69,15891,0.48,29,0.5,0.68,21.86
Delhi,North_West_Delhi,2025-11-12,166,185,51,1,42,2,1,66,46,10,4.71,0.35,14538,0.44,11,0.32,0.5,21.92
Delhi,South_East_Delhi,2025-11-12,192,190,62,0,64,1,13,75,72,8,3.68,0.71,15372,0.57,17,0.33,0.84,24.28
Delhi,South_West_Delhi,2025-11-12,157,190,64,-1,42,5,1,55,32,0,2.37,0.59,9843,0.83,25,0.75,0.73,18.74
Delhi,Shahdara,2025-11-12,187,260,41,1,78,4,15,51,42,9,4.87,0.55,13964,0.84,12,0.61,0.8,25.42
Delhi,North_Delhi,2025-11-13,86,188,47,-1,53,3,8,63,52,11,1.59,0.72,11109,0.86,26,0.63,0.81,20.36
Delhi,South_Delhi,2025-11-13,215,299,48,0,63,2,12,45,45,4,2.96,0.54,12946,0.64,22,0.73,0.54,23.5
Delhi,East_Delhi,2025-11-13,93,293,51,-1,60,2,0,77,54,0,2,0.4,15831,0.6,13,0.41,0.74,18.52
Delhi,West_Delhi,2025-11-13,108,248,62,-1,63,5,6,78,52,4,4.44,0.28,12456,0.48,22,0.74,0.74,19.68
Delhi,Central_Delhi,2025-11-13,81,266,63,-1,43,5,13,67,68,5,2,0.4,8931,0.78,6,0.55,0.43,18.16
Delhi,North_East_Delhi,2025-11-13,144,256,59,-1,84,1,5,68,46,7,3.48,0.79,9850,0.87,23,0.72,0.66,21.9
Delhi,North_West_Delhi,2025-11-13,189,280,33,0,48,2,7,63,33,2,4.55,0.32,13246,0.34,13,0.7,0.8,22.9
Delhi,South_East_Delhi,2025-11-13,194,175,50,0,74,3,18,63,53,3,4.74,0.28,8145,0.68,23,0.51,0.83,21.52
Delhi,South_West_Delhi,2025-11-13,178,296,31,1,58,6,7,50,60,4,2.46,0.32,13001,0.5,15,0.45,0.67,22.68
Delhi,Shahdara,2025-11-13,113,161,52,-1,45,3,16,69,59,11,2.84,0.41,15057,0.59,6,0.54,0.72,21.26
Delhi,North_Delhi,2025-11-14,217,294,69,-1,53,1,6,60,46,9,3.53,0.55,10376,0.68,18,0.76,0.37,25.04
Delhi,South_Delhi,2025-11-14,164,181,51,1,79,3,11,54,75,0,3.03,0.37,8773,0.41,8,0.53,0.75,19.38
Delhi,East_Delhi,2025-11-14,111,266,63,-1,84,1,17,47,30,2,2.28,0.73,14073,0.56,14,0.76,0.56,18.62
Delhi,West_Delhi,2025-11-14,208,232,56,1,46,2,2,46,47,0,4.42,0.72,11629,0.74,22,0.76,0.53,20.38
Delhi,Central_Delhi,2025-11-14,103,198,59,0,70,1,16,68,74,1,3.97,0.33,14638,0.88,10,0.79,0.43,15.84
Delhi,North_East_Delhi,2025-11-14,160,176,69,0,52,5,4,60,35,9,3.12,0.26,10647,0.35,9,0.55,0.37,20.76
Delhi,North_West_Delhi,2025-11-14,185,202,62,1,45,2,17,75,74,11,4.17,0.72,13541,0.33,26,0.79,0.77,24.66
Delhi,South_East_Delhi,2025-11-14,101,203,60,-1,72,3,16,61,50,5,1.9,0.6,9065,0.68,10,0.54,0.36,17.06
Delhi,South_West_Delhi,2025-11-14,129,222,67,-1,62,3,4,75,61,5,4.33,0.71,12942,0.43,8,0.65,0.55,19.92
Delhi,Shahdara,2025-11-14,111,252,55,-1,58,7,1,67,59,6,3.09,0.12,13164,0.86,25,0.46,0.68,20.06
Delhi,North_Delhi,2025-11-15,164,169,54,-1,51,7,2,78,52,3,1.64,0.7,12228,0.61,26,0.38,0.41,17.64
Delhi,South_Delhi,2025-11-15,130,174,42,0,77,7,14,74,65,5,3.69,0.77,15082,0.77,25,0.55,0.6,18.12
Delhi,East_Delhi,2025-11-15,81,260,63,-1,71,3,6,53,60,0,2.07,0.22,11213,0.76,8,0.38,0.34,15.42
Delhi,West_Delhi,2025-11-15,204,272,60,0,43,2,8,69,76,4,1.85,0.45,9405,0.64,8,0.4,0.61,23.74
